=== xsim kat_sim -R ===
BANKPOP t=5917490000 word=f62c7ac3bff5d920 acclen=92 vb=1
BANKPOP t=5917500000 word=783b67930a471964 acclen=80 vb=1
BANKPOP t=5917510000 word=0131f939cce64363 acclen=68 vb=1
BANKPOP t=5917530000 word=e81591d1aa9ee9db acclen=108 vb=1
BANKPOP t=5917540000 word=a0ca69eec018c14c acclen=96 vb=1
BANKPOP t=5917550000 word=22a708c88f82fa91 acclen=84 vb=1
BANKPOP t=5917560000 word=40fb5d50f706323e acclen=72 vb=1
BANKPOP t=5917580000 word=fe6702c144eee577 acclen=112 vb=1
BANKPOP t=5917590000 word=95c67d50afed00d7 acclen=100 vb=1
BANKPOP t=5917600000 word=48976247a92e3591 acclen=88 vb=1
BANKPOP t=5917610000 word=3708761a464506b8 acclen=76 vb=1
BANKPOP t=5917620000 word=b04d6e78816b898d acclen=64 vb=1
BANKPOP t=5917640000 word=e01cd98457be2398 acclen=104 vb=1
BANKPOP t=5917650000 word=0e565097009d2fd4 acclen=92 vb=1
BANKPOP t=5917660000 word=3453df6974f0047e acclen=80 vb=1
BANKPOP t=5917670000 word=2b5705af2e3fd50a acclen=68 vb=1
BANKPOP t=5917690000 word=59a6ef189f0d5557 acclen=108 vb=1
BANKPOP t=5917700000 word=4ce9d6133e498654 acclen=96 vb=1
BANKPOP t=5917710000 word=dba66d3f62ce295c acclen=84 vb=1
BANKPOP t=5917720000 word=131aa214d61fbaa8 acclen=72 vb=1
BANKPOP t=5917740000 word=3e84d4b0b07df0ef acclen=112 vb=1
BANKPOP t=5917750000 word=237d789f6a35a080 acclen=100 vb=1
BANKPOP t=5917760000 word=7e4d5f42ef5c20fd acclen=88 vb=1
BANKPOP t=5917770000 word=17580667b2cb7d18 acclen=76 vb=1
BANKPOP t=5917780000 word=204f44a090811291 acclen=64 vb=1
BANKPOP t=5917800000 word=42a6ea96b6322c42 acclen=104 vb=1
BANKPOP t=5917810000 word=dd1a896b553d1438 acclen=92 vb=1
BANKPOP t=5917820000 word=9fa4d8e5fe7cb026 acclen=80 vb=1
BANKPOP t=5917830000 word=c21ebc6f0bbfb0eb acclen=68 vb=1
BANKPOP t=5917850000 word=b0fd0a1cbc36a931 acclen=108 vb=1
BANKPOP t=5917860000 word=dbc648f06de7865f acclen=96 vb=1
BANKPOP t=5917870000 word=41e9e32b373e2faa acclen=84 vb=1
BANKPOP t=5917880000 word=bedd60eb1ff09fd1 acclen=72 vb=1
BANKPOP t=5917900000 word=a6d2b410fbd9395e acclen=112 vb=1
BANKPOP t=5917910000 word=57a609dca3ec1727 acclen=100 vb=1
BANKPOP t=5917920000 word=dab5c9a188241e4b acclen=88 vb=1
BANKPOP t=5917930000 word=e1218ea9ac36070e acclen=76 vb=1
BANKPOP t=5917940000 word=c4ca5bba48eff720 acclen=64 vb=1
BANKPOP t=5917960000 word=3579520ebc619ccb acclen=104 vb=1
BANKPOP t=5917970000 word=e1dddb370d7d87ab acclen=92 vb=1
BANKPOP t=5917980000 word=6e8d1155a12ec032 acclen=80 vb=1
BANKPOP t=5917990000 word=8cacaa90709f6997 acclen=68 vb=1
BANKPOP t=5918010000 word=fa6d2bfb1560ed56 acclen=108 vb=1
BANKPOP t=5918020000 word=522695bfa8591c1c acclen=96 vb=1
BANKPOP t=5918030000 word=954eb94a38e294bd acclen=84 vb=1
BANKPOP t=5918040000 word=0551c8b3c11d2365 acclen=72 vb=1
BANKPOP t=5918060000 word=fee7e2b1222f3a7c acclen=112 vb=1
BANKPOP t=5918070000 word=cacc9fec14d8f987 acclen=100 vb=1
BANKPOP t=5918080000 word=83cee72beecfec04 acclen=88 vb=1
BANKPOP t=5918090000 word=cd4f0e2ed7ff3656 acclen=76 vb=1
BANKPOP t=5918100000 word=2635f651386a5c24 acclen=64 vb=1
BANKPOP t=5918120000 word=6602c7aec3cd0cd2 acclen=104 vb=1
BANKPOP t=5918130000 word=b47b55ab5bab9018 acclen=92 vb=1
BANKPOP t=5918140000 word=bd0fb029164917d3 acclen=80 vb=1
BANKPOP t=5918150000 word=4128687c712080df acclen=68 vb=1
BANKPOP t=5918170000 word=8e144b5a8ca1f5ae acclen=108 vb=1
BANKPOP t=5918180000 word=f60b9fd66580c85d acclen=96 vb=1
BANKPOP t=5918190000 word=1f1a04538a44644d acclen=84 vb=1
BANKPOP t=5918200000 word=81acfd40e0542cf9 acclen=72 vb=1
BANKPOP t=5918220000 word=f04e990410757b20 acclen=112 vb=1
BANKPOP t=5918230000 word=406ab4eef9e5041f acclen=100 vb=1
BANKPOP t=5918240000 word=80afa1fb75413211 acclen=88 vb=1
BANKPOP t=5918250000 word=0baba5c8c885d2b0 acclen=76 vb=1
BANKPOP t=5918260000 word=9a67cd08ffe90b89 acclen=64 vb=1
BANKPOP t=5918280000 word=513a28f5b81a0261 acclen=104 vb=1
BANKPOP t=5918290000 word=8b6d228f60d688cb acclen=92 vb=1
BANKPOP t=5918300000 word=5194f45ed4b9f856 acclen=80 vb=1
BANKPOP t=5918310000 word=6778ba89fb01f118 acclen=68 vb=1
BANKPOP t=5918330000 word=d503b1761ecd173e acclen=108 vb=1
BANKPOP t=5918340000 word=938348caf4fa50b7 acclen=96 vb=1
BANKPOP t=5918350000 word=e09a613a4a0fec0d acclen=84 vb=1
BANKPOP t=5918360000 word=ac3edfd81f742efe acclen=72 vb=1
BANKPOP t=5918380000 word=1dca7faa608d1622 acclen=112 vb=1
BANKPOP t=5918390000 word=687df5e980c969a6 acclen=100 vb=1
BANKPOP t=5918400000 word=ed4cc35114d4d3d5 acclen=88 vb=1
BANKPOP t=5918410000 word=91b4ece3eb90746b acclen=76 vb=1
BANKPOP t=5918420000 word=5f00249482923717 acclen=64 vb=1
BANKPOP t=5918440000 word=bd1ae1b389e2170f acclen=104 vb=1
BANKPOP t=5918450000 word=b529d944d8153d2a acclen=92 vb=1
BANKPOP t=5918460000 word=a8698e6fa8403701 acclen=80 vb=1
BANKPOP t=5918470000 word=0477f33a5b340b8a acclen=68 vb=1
BANKPOP t=5918490000 word=889be53ca2f08823 acclen=108 vb=1
BANKPOP t=5918500000 word=bd1d47a1ad0dc32e acclen=96 vb=1
BANKPOP t=5918510000 word=f16c7bd14db463cc acclen=84 vb=1
BANKPOP t=5918520000 word=1816ef4a25329d84 acclen=72 vb=1
BANKPOP t=5918540000 word=a5ed2cc27101e238 acclen=112 vb=1
BANKPOP t=5918550000 word=b0d6f79a450202a1 acclen=100 vb=1
BANKPOP t=5918560000 word=b7befbf83ff9639a acclen=88 vb=1
BANKPOP t=5918570000 word=9b9b83adf185e3e9 acclen=76 vb=1
BANKPOP t=5918580000 word=9ddc4713cd30252f acclen=64 vb=1
BANKPOP t=5918600000 word=98af8ad2543c43b4 acclen=104 vb=1
BANKPOP t=5918610000 word=369efe1bbcccbd9b acclen=92 vb=1
BANKPOP t=5918620000 word=9761d841a4065731 acclen=80 vb=1
BANKPOP t=5918630000 word=dc1c879e48f6d892 acclen=68 vb=1
BANKPOP t=5918650000 word=36a8de31f7b507b0 acclen=108 vb=1
BANKPOP t=5918660000 word=a051011cf26b138e acclen=96 vb=1
BANKPOP t=5918670000 word=479417d428b94085 acclen=84 vb=1
BANKPOP t=5918680000 word=be7abe430cbee487 acclen=72 vb=1
BANKPOP t=5918700000 word=41c68e1701a84ad1 acclen=112 vb=1
BANKPOP t=5918710000 word=124808c405d4ecb8 acclen=100 vb=1
BANKPOP t=5918720000 word=927d79f06f81b8da acclen=88 vb=1
BANKPOP t=5918730000 word=4e848789b0d803c5 acclen=76 vb=1
BANKPOP t=5918740000 word=937bd83e13e8f2c6 acclen=64 vb=1
BANKPOP t=5918760000 word=60976b71d1b2fe6b acclen=104 vb=1
BANKPOP t=5918770000 word=082dc07a98465ac7 acclen=92 vb=1
BANKPOP t=5918780000 word=21f9dc554d7117e6 acclen=80 vb=1
BANKPOP t=5918790000 word=55a9229500757a04 acclen=68 vb=1
BANKPOP t=5918810000 word=dd11571edaa309ff acclen=108 vb=1
BANKPOP t=5918820000 word=664a6d4a2d3eed9d acclen=96 vb=1
BANKPOP t=5918830000 word=d7a8d0b2c6b8d633 acclen=84 vb=1
BANKPOP t=5918840000 word=0b133bb857e191bc acclen=72 vb=1
BANKPOP t=5918860000 word=8acf5e5e0ef3dbf8 acclen=112 vb=1
BANKPOP t=5918870000 word=a2da29b5709f3630 acclen=100 vb=1
BANKPOP t=5918880000 word=3cd388ae6fd314bb acclen=88 vb=1
BANKPOP t=5918890000 word=5810e514850ecbf3 acclen=76 vb=1
BANKPOP t=5918900000 word=13442c8823f290ff acclen=64 vb=1
BANKPOP t=5918920000 word=b7a4d02dc5bce75e acclen=104 vb=1
BANKPOP t=5918930000 word=df3d2d869d981da2 acclen=92 vb=1
BANKPOP t=5918940000 word=bf9241dbee4d4b88 acclen=80 vb=1
BANKPOP t=5918950000 word=8f39bc89247926c0 acclen=68 vb=1
BANKPOP t=5918970000 word=9bbfb9d4462d34ca acclen=108 vb=1
BANKPOP t=5918980000 word=d254c19cbe9d96b0 acclen=96 vb=1
BANKPOP t=5918990000 word=12cbc2e125704750 acclen=84 vb=1
BANKPOP t=5919000000 word=e14e911278043016 acclen=72 vb=1
BANKPOP t=5919020000 word=5b5bbe138ca8ee93 acclen=112 vb=1
BANKPOP t=5919030000 word=7638e9b66fa9704a acclen=100 vb=1
BANKPOP t=5919040000 word=9a126b6ebf2114af acclen=88 vb=1
BANKPOP t=5919050000 word=cd842e0e602a0359 acclen=76 vb=1
BANKPOP t=5919060000 word=9efca271ee6ff940 acclen=64 vb=1
BANKPOP t=5919080000 word=0008004002001000 acclen=104 vb=1
BANKPOP t=5919090000 word=0010008004002001 acclen=92 vb=1
BANKPOP t=5919100000 word=0020010008004002 acclen=80 vb=0
ML-DSA-V.KeyGen, KAT #17 completed in                14220 clock cycles
BANKPOP t=5920570000 word=09020d34d20d9613 acclen=72 vb=0
BANKPOP t=5920650000 word=8864481028841906 acclen=68 vb=0
BANKPOP t=5920730000 word=0603136230dc6826 acclen=64 vb=1
BANKPOP t=5920830000 word=08d961b2dc312518 acclen=72 vb=0
BANKPOP t=5920910000 word=5248b48071a6944d acclen=68 vb=1
BANKPOP t=5920990000 word=6921228114c16584 acclen=64 vb=0
BANKPOP t=5921090000 word=410b6c84cc71b48b acclen=72 vb=1
BANKPOP t=5921160000 word=d129a50862184808 acclen=68 vb=0
BANKPOP t=5921240000 word=0404c99204849188 acclen=64 vb=1
BANKPOP t=5921340000 word=26da88c4c1098324 acclen=72 vb=1
BANKPOP t=5921420000 word=127000240024804e acclen=68 vb=0
BANKPOP t=5921510000 word=0d90e38901040013 acclen=64 vb=0
BANKPOP t=5922220000 word=8291519421464504 acclen=72 vb=1
BANKPOP t=5922290000 word=e005c40a49a2c071 acclen=68 vb=0
BANKPOP t=5922380000 word=0606996a308a8940 acclen=64 vb=1
BANKPOP t=5922480000 word=46006805084c980a acclen=72 vb=0
BANKPOP t=5922560000 word=886e06c081c31470 acclen=68 vb=1
BANKPOP t=5922640000 word=0206545020180896 acclen=64 vb=1
BANKPOP t=5922740000 word=98820136d30d2862 acclen=72 vb=1
BANKPOP t=5922820000 word=223204d38c22206c acclen=68 vb=0
BANKPOP t=5922910000 word=0e44980a32d27090 acclen=64 vb=1
BANKPOP t=5923000000 word=08c88a4244892692 acclen=72 vb=1
BANKPOP t=5923070000 word=a22e165081225b12 acclen=68 vb=0
BANKPOP t=5923150000 word=6908a125845024b4 acclen=64 vb=0
BANKPOP t=5923860000 word=44200496c0524043 acclen=72 vb=1
BANKPOP t=5923940000 word=a285830b6632d30c acclen=68 vb=0
BANKPOP t=5924020000 word=2840da51b85220a6 acclen=64 vb=1
BANKPOP t=5924110000 word=02a22cc4a4600262 acclen=72 vb=0
BANKPOP t=5924200000 word=c14e469824028b62 acclen=68 vb=1
BANKPOP t=5924280000 word=2d045b7122944a08 acclen=64 vb=1
BANKPOP t=5924380000 word=209845b022250858 acclen=72 vb=1
BANKPOP t=5924450000 word=116606a200221986 acclen=68 vb=0
BANKPOP t=5924530000 word=89a32224b8e191c7 acclen=64 vb=0
BANKPOP t=5924620000 word=18db85b4d961410c acclen=72 vb=0
BANKPOP t=5924700000 word=0c0d36cc0d850808 acclen=68 vb=0
BANKPOP t=5924790000 word=2cc50b4933132090 acclen=64 vb=0
BANKPOP t=5925500000 word=04dc24912050b722 acclen=72 vb=1
BANKPOP t=5925570000 word=1304c4542d40dc6d acclen=68 vb=0
BANKPOP t=5925650000 word=0240800cb04a8d05 acclen=64 vb=0
BANKPOP t=5925750000 word=191980108c2ca45b acclen=72 vb=0
BANKPOP t=5925830000 word=121208644cb8c046 acclen=68 vb=1
BANKPOP t=5925910000 word=8d868244145364a4 acclen=64 vb=0
BANKPOP t=5926020000 word=38d266431c512909 acclen=72 vb=1
BANKPOP t=5926090000 word=e325300050100289 acclen=68 vb=0
BANKPOP t=5926170000 word=5000c080005c2e14 acclen=64 vb=0
BANKPOP t=5926260000 word=369c6880c08004a0 acclen=72 vb=0
BANKPOP t=5926340000 word=ca70a6e080201a06 acclen=68 vb=1
BANKPOP t=5926430000 word=5046838492213114 acclen=64 vb=0
BANKPOP t=5927130000 word=911231a2c0414204 acclen=72 vb=0
BANKPOP t=5927210000 word=2132361a8208e410 acclen=68 vb=0
BANKPOP t=5927290000 word=6da30304b50344c1 acclen=64 vb=1
BANKPOP t=5927380000 word=28e481972042401c acclen=72 vb=1
BANKPOP t=5927460000 word=9040149a49a6d481 acclen=68 vb=0
BANKPOP t=5927540000 word=8d850881a8434c26 acclen=64 vb=1
BANKPOP t=5927630000 word=965a8522d2900109 acclen=72 vb=0
BANKPOP t=5927710000 word=0840871251c42028 acclen=68 vb=0
BANKPOP t=5927790000 word=2432d30849097095 acclen=64 vb=0
BANKPOP t=5927890000 word=07208634410e1883 acclen=72 vb=1
BANKPOP t=5927970000 word=990a409c29211a2a acclen=68 vb=1
BANKPOP t=5928040000 word=9228429112202110 acclen=64 vb=0
BANKPOP t=5928740000 word=882488b72150a304 acclen=72 vb=0
BANKPOP t=5928820000 word=216c909b28850c81 acclen=68 vb=0
BANKPOP t=5928900000 word=6ca2002c420341b7 acclen=64 vb=1
BANKPOP t=5928990000 word=86d32d16108e24c9 acclen=72 vb=0
BANKPOP t=5929070000 word=c40a30e34e131a40 acclen=68 vb=0
BANKPOP t=5929150000 word=3246e18a16400032 acclen=64 vb=1
BANKPOP t=5929250000 word=920a7111030dc212 acclen=72 vb=0
BANKPOP t=5929330000 word=0451c3220839086d acclen=68 vb=1
BANKPOP t=5929410000 word=04871188c20990c2 acclen=64 vb=1
BANKPOP t=5929500000 word=864886069c11148a acclen=72 vb=0
BANKPOP t=5929590000 word=004194430dc90b85 acclen=68 vb=1
BANKPOP t=5929660000 word=49c69810c25a6995 acclen=64 vb=0
BANKPOP t=5930360000 word=08188097024930e4 acclen=72 vb=0
BANKPOP t=5930440000 word=8390961a0d06d48e acclen=68 vb=0
BANKPOP t=5930520000 word=8da2e208384a5190 acclen=64 vb=0
BANKPOP t=5930620000 word=a2e40e3612052413 acclen=72 vb=0
BANKPOP t=5930700000 word=8a8c401b44b01809 acclen=68 vb=0
BANKPOP t=5930780000 word=0242a32422d46c28 acclen=64 vb=0
BANKPOP t=5930880000 word=209c0d124c11c123 acclen=72 vb=1
BANKPOP t=5930950000 word=628608144196db21 acclen=68 vb=0
BANKPOP t=5931030000 word=92388b8d106089b6 acclen=64 vb=1
BANKPOP t=5931120000 word=35098e4491820709 acclen=72 vb=0
BANKPOP t=5931200000 word=4329c2114188e442 acclen=68 vb=1
BANKPOP t=5931280000 word=6c29226408010cc0 acclen=64 vb=0
BANKPOP t=5931980000 word=46c12a32514428c4 acclen=72 vb=0
BANKPOP t=5932060000 word=9221108b29c2d190 acclen=68 vb=0
BANKPOP t=5932150000 word=41264a11b4ca5046 acclen=64 vb=1
BANKPOP t=5932240000 word=b29228946280c4c8 acclen=72 vb=0
BANKPOP t=5932340000 word=1910a82220086029 acclen=68 vb=1
BANKPOP t=5932410000 word=2910420624a02147 acclen=64 vb=0
BANKPOP t=5932510000 word=b2086e28540c050c acclen=72 vb=1
BANKPOP t=5932580000 word=524422635234a470 acclen=68 vb=0
BANKPOP t=5932660000 word=6c284180902261c4 acclen=64 vb=0
BANKPOP t=5932750000 word=031951a6e2320448 acclen=72 vb=1
BANKPOP t=5932830000 word=8230b85a64a50124 acclen=68 vb=1
BANKPOP t=5932900000 word=4e20e02c861151c2 acclen=64 vb=0
BANKPOP t=5933600000 word=14c092151061911a acclen=72 vb=0
BANKPOP t=5933680000 word=8949020465905366 acclen=68 vb=0
BANKPOP t=5933760000 word=9086196944e14110 acclen=64 vb=1
BANKPOP t=5933850000 word=a0d94188ca682918 acclen=72 vb=0
BANKPOP t=5933940000 word=0a6e170891420b01 acclen=68 vb=1
BANKPOP t=5934020000 word=4824092210d30595 acclen=64 vb=1
BANKPOP t=5934120000 word=431b48c0cc6496c0 acclen=72 vb=1
BANKPOP t=5934190000 word=9900805a2a000b4a acclen=68 vb=0
BANKPOP t=5934270000 word=7046dc6946582412 acclen=64 vb=0
BANKPOP t=5934380000 word=a8e090311c82480a acclen=72 vb=1
BANKPOP t=5934460000 word=5949048245b6148c acclen=68 vb=0
BANKPOP t=5934540000 word=4633037114a221c2 acclen=64 vb=0
BANKPOP t=5935250000 word=21248900d148c88c acclen=72 vb=1
BANKPOP t=5935320000 word=008c085a92104808 acclen=68 vb=0
BANKPOP t=5935400000 word=2927186114499246 acclen=64 vb=1
BANKPOP t=5935490000 word=93188d40d96d2052 acclen=72 vb=1
BANKPOP t=5935580000 word=514c95238d18cc28 acclen=68 vb=1
BANKPOP t=5935650000 word=09889045c65a8248 acclen=64 vb=1
BANKPOP t=5935740000 word=460c61b2e46c84e4 acclen=72 vb=0
BANKPOP t=5935820000 word=218a02536642206a acclen=68 vb=1
BANKPOP t=5935900000 word=20328945a0211027 acclen=64 vb=1
BANKPOP t=5935990000 word=b71408370b69985b acclen=72 vb=0
BANKPOP t=5936070000 word=1369a6dc6d901308 acclen=68 vb=1
BANKPOP t=5936150000 word=2e18c185c89151a1 acclen=64 vb=0
BANKPOP t=5936850000 word=92197240a250121c acclen=72 vb=0
BANKPOP t=5936930000 word=516102614042a128 acclen=68 vb=0
BANKPOP t=5937010000 word=8990db60c1004196 acclen=64 vb=0
BANKPOP t=5937110000 word=c10a6e401c882600 acclen=72 vb=0
BANKPOP t=5937190000 word=4281c2c14901010c acclen=68 vb=0
BANKPOP t=5937270000 word=5007111032c340a2 acclen=64 vb=1
BANKPOP t=5937370000 word=431a5116a0018240 acclen=72 vb=1
BANKPOP t=5937450000 word=0341945a6a125b65 acclen=68 vb=1
BANKPOP t=5937520000 word=52140185b88b0841 acclen=64 vb=0
BANKPOP t=5937620000 word=c88992106204244a acclen=72 vb=1
BANKPOP t=5937690000 word=4b49945370009c31 acclen=68 vb=0
BANKPOP t=5937770000 word=6234096c421a8106 acclen=64 vb=0
BANKPOP t=5938470000 word=44c371a8224d8464 acclen=72 vb=0
BANKPOP t=5938550000 word=0a68984110152071 acclen=68 vb=0
BANKPOP t=5938640000 word=89c0880894934d86 acclen=64 vb=1
BANKPOP t=5938730000 word=410b05a90b51904a acclen=72 vb=0
BANKPOP t=5938810000 word=c40636a48a108988 acclen=68 vb=0
BANKPOP t=5938900000 word=0e46942cb29301c8 acclen=64 vb=1
BANKPOP t=5938990000 word=40440e408a6d144b acclen=72 vb=0
BANKPOP t=5939070000 word=9331904001921280 acclen=68 vb=0
BANKPOP t=5939150000 word=2212524582c931a8 acclen=64 vb=0
BANKPOP t=5939250000 word=c0610e229a308452 acclen=72 vb=0
BANKPOP t=5939330000 word=800d90d42d16dc04 acclen=68 vb=0
BANKPOP t=5939410000 word=42291a61051b4cc0 acclen=64 vb=0
BANKPOP t=5940110000 word=95121226e4691310 acclen=72 vb=1
BANKPOP t=5940190000 word=c88d266248061c50 acclen=68 vb=0
BANKPOP t=5940270000 word=8019132c24046918 acclen=64 vb=1
BANKPOP t=5940360000 word=92e0001680611918 acclen=72 vb=1
BANKPOP t=5940430000 word=da68a21008885405 acclen=68 vb=0
BANKPOP t=5940520000 word=69b5006c865c0e38 acclen=64 vb=0
BANKPOP t=5940610000 word=18ca263063803700 acclen=72 vb=0
BANKPOP t=5940700000 word=1882470a6e42e442 acclen=68 vb=1
BANKPOP t=5940770000 word=64c8409221127201 acclen=64 vb=0
BANKPOP t=5940870000 word=188481a2e405b2e2 acclen=72 vb=1
BANKPOP t=5940950000 word=d28838409046422e acclen=68 vb=1
BANKPOP t=5941030000 word=0182e11017026e40 acclen=64 vb=0
BANKPOP t=5941740000 word=20546240493016d1 acclen=72 vb=0
BANKPOP t=5941830000 word=516a312109205b01 acclen=68 vb=1
BANKPOP t=5941910000 word=40269a1114640496 acclen=64 vb=1
BANKPOP t=5942010000 word=165481c6d40606c2 acclen=72 vb=1
BANKPOP t=5942090000 word=9471a09105a02164 acclen=68 vb=1
BANKPOP t=5942160000 word=25a6495044dc2900 acclen=64 vb=0
BANKPOP t=5942260000 word=a853290704311294 acclen=72 vb=1
BANKPOP t=5942340000 word=136e08cb02090800 acclen=68 vb=1
BANKPOP t=5942430000 word=88c80b82109b0dc1 acclen=64 vb=1
BANKPOP t=5942510000 word=06cc460408700403 acclen=72 vb=0
BANKPOP t=5942590000 word=9b70164428901041 acclen=68 vb=0
BANKPOP t=5942680000 word=0239208028888c98 acclen=64 vb=0
BANKPOP t=5943390000 word=22196404da111308 acclen=72 vb=1
BANKPOP t=5943480000 word=ca70b7184d81120c acclen=68 vb=1
BANKPOP t=5943550000 word=9040144d93133128 acclen=64 vb=1
BANKPOP t=5943640000 word=3644514619254248 acclen=72 vb=0
BANKPOP t=5943730000 word=428e28434142db6e acclen=68 vb=1
BANKPOP t=5943810000 word=31361a68b2918226 acclen=64 vb=1
BANKPOP t=5943900000 word=0700611214804504 acclen=72 vb=0
BANKPOP t=5943990000 word=216a36920646e131 acclen=68 vb=1
BANKPOP t=5944060000 word=30a0cb6c14c39020 acclen=64 vb=0
BANKPOP t=5944160000 word=38a189a500680648 acclen=72 vb=1
BANKPOP t=5944230000 word=8c8e371210961b08 acclen=68 vb=0
BANKPOP t=5944320000 word=4992432892cc2206 acclen=64 vb=0
BANKPOP t=6050270000 word=e874b8223800153b acclen=80 vb=1
BANKPOP t=6050290000 word=f1c17b67c2971ff6 acclen=96 vb=1
BANKPOP t=6050300000 word=e86dacc4b84b9487 acclen=72 vb=1
BANKPOP t=6050320000 word=4ddd32a0ebbc139a acclen=88 vb=1
BANKPOP t=6050330000 word=48292c6cec00a109 acclen=64 vb=1
BANKPOP t=6050350000 word=594fa22d606c5744 acclen=80 vb=1
BANKPOP t=6050370000 word=33a2d53e98c75b83 acclen=96 vb=1
BANKPOP t=6050380000 word=fa026a24546bad3d acclen=72 vb=1
BANKPOP t=6050400000 word=f5b42d58cac37f89 acclen=88 vb=1
BANKPOP t=6050410000 word=5f557a4e5c9e9f17 acclen=64 vb=1
BANKPOP t=6050430000 word=8a2b5cc10c59036b acclen=80 vb=1
BANKPOP t=6050450000 word=180d591790b844a9 acclen=96 vb=1
BANKPOP t=6050460000 word=7898d18224ecaf1d acclen=72 vb=1
BANKPOP t=6050480000 word=3f3f124dff34de34 acclen=88 vb=1
BANKPOP t=6050490000 word=28cf1cb7c7d8f051 acclen=64 vb=1
BANKPOP t=6050510000 word=2a93f319444e2901 acclen=80 vb=1
BANKPOP t=6050530000 word=d63327fb9737e325 acclen=96 vb=1
BANKPOP t=6050540000 word=0a0def283f546681 acclen=72 vb=1
BANKPOP t=6050560000 word=f31dee6408839588 acclen=88 vb=1
BANKPOP t=6050570000 word=26de629b56a09734 acclen=64 vb=1
BANKPOP t=6050590000 word=52c72e30cbc33ef8 acclen=80 vb=1
BANKPOP t=6050610000 word=b3eab158fc1c657c acclen=96 vb=1
BANKPOP t=6050620000 word=f476be1766bfa58c acclen=72 vb=1
BANKPOP t=6050640000 word=4d1ae5e26ae92ab1 acclen=88 vb=1
BANKPOP t=6050650000 word=8c14a3c91b0ef28d acclen=64 vb=1
BANKPOP t=6050670000 word=f2c92969b19698b2 acclen=80 vb=1
BANKPOP t=6050690000 word=42fb1cef739d1437 acclen=96 vb=1
BANKPOP t=6050700000 word=cd734d84ebc22d98 acclen=72 vb=1
BANKPOP t=6050720000 word=79514e12eb2002ef acclen=88 vb=1
BANKPOP t=6050730000 word=d2c4ca4bbd8f390f acclen=64 vb=1
BANKPOP t=6050750000 word=088ff14785a79be6 acclen=80 vb=1
BANKPOP t=6050770000 word=fb6d46b03b63e78e acclen=96 vb=1
BANKPOP t=6050780000 word=3096755c69279f7b acclen=72 vb=1
BANKPOP t=6050800000 word=d7df4315f1be99b0 acclen=88 vb=1
BANKPOP t=6050810000 word=3c9467deeb78b197 acclen=64 vb=1
BANKPOP t=6050830000 word=6b514660c287d26d acclen=80 vb=1
BANKPOP t=6050850000 word=9dc2f055643a62a3 acclen=96 vb=1
BANKPOP t=6050860000 word=37e904e3caf54fe5 acclen=72 vb=1
BANKPOP t=6050880000 word=4127d4f409036dd7 acclen=88 vb=1
BANKPOP t=6050890000 word=0264b7292464fd04 acclen=64 vb=0
BANKPOP t=6051020000 word=71478a7ef29163e6 acclen=80 vb=1
BANKPOP t=6051040000 word=58f39ed3d8370a54 acclen=96 vb=1
BANKPOP t=6051050000 word=6574aa3dbb189c63 acclen=72 vb=1
BANKPOP t=6051070000 word=04feda5ce8a748ff acclen=88 vb=1
BANKPOP t=6051080000 word=3a5aeb2a4b15da70 acclen=64 vb=1
BANKPOP t=6051100000 word=9e5d90e4144bbccb acclen=80 vb=1
BANKPOP t=6051120000 word=f09c76f884b50812 acclen=96 vb=1
BANKPOP t=6051130000 word=1a19ba2ec2cacf5a acclen=72 vb=1
BANKPOP t=6051150000 word=5488c98b200f8cf1 acclen=88 vb=1
BANKPOP t=6051160000 word=a386df7663cb7790 acclen=64 vb=1
BANKPOP t=6051180000 word=5b6ac7909e544fef acclen=80 vb=1
BANKPOP t=6051200000 word=1500f8e591fa4930 acclen=96 vb=1
BANKPOP t=6051210000 word=d02fa89c305cc00c acclen=72 vb=1
BANKPOP t=6051230000 word=7d8ac1f3b65a7eb3 acclen=88 vb=1
BANKPOP t=6051240000 word=64b8024ba31e8aca acclen=64 vb=1
BANKPOP t=6051260000 word=85e860c1027f7688 acclen=80 vb=1
BANKPOP t=6051280000 word=400af04b49dcb110 acclen=96 vb=1
BANKPOP t=6051290000 word=cd9e128ae7b0fcf9 acclen=72 vb=1
BANKPOP t=6051310000 word=29abbcf620698727 acclen=88 vb=1
BANKPOP t=6051320000 word=4cf79686ebfc572d acclen=64 vb=1
BANKPOP t=6051340000 word=ffa3c49423149bd4 acclen=80 vb=1
BANKPOP t=6051360000 word=498c473cd0731032 acclen=96 vb=1
BANKPOP t=6051370000 word=1b683fd169c2044b acclen=72 vb=1
BANKPOP t=6051390000 word=e963af840f73a6af acclen=88 vb=1
BANKPOP t=6051400000 word=2adb4f5df59d6085 acclen=64 vb=1
BANKPOP t=6051420000 word=377d1379963329eb acclen=80 vb=1
BANKPOP t=6051440000 word=7ced478f94437b58 acclen=96 vb=1
BANKPOP t=6051450000 word=4ca8f7a7a371c30c acclen=72 vb=1
BANKPOP t=6051470000 word=a0f6fa352a639ef1 acclen=88 vb=1
BANKPOP t=6051480000 word=5e004a68830916ab acclen=64 vb=1
BANKPOP t=6051500000 word=269509703ee8f0f0 acclen=80 vb=1
BANKPOP t=6051520000 word=a62a73abbff4be40 acclen=96 vb=1
BANKPOP t=6051530000 word=235048b74b582968 acclen=72 vb=1
